Key Values,LineNumber,SourceName,M_NB,M_QTY_INDEX,M_TP_BUY,CURRENCY,INSTRUMENT,TRN_STATUS,TRN_FMLY,TRN_GRP,TRN_TYPE,PORTFOLIO,M_PL_CGR2,M_PL_CGRA2,M_PL_CGU2,M_PL_CGUA2,M_PL_CSFCP2,M_PL_CSFI2,M_PL_CSFR2,M_PL_CSFRV2,M_PL_CSNF2,M_PL_CSNFCP2,M_PL_CSNFR2,M_PL_CSNFRV2,M_PL_FE2,M_PL_FEFI2,M_PL_FMV2,M_PL_FMVCL2,M_PL_FPFCP2,M_PL_FPFRV2,M_PL_FPNFCP2,M_PL_FPNFRV2,M_PL_FTFI2,M_PL_INSCUR,M_PL_KEY1,M_PL_MVFCP2,M_PL_MVFRV2,M_PL_MVNFCP2,M_PL_MVNFRV2,M_PL_NFMV2,M_PL_NFMVCL2,M_PL_RVR2,M_PL_RVRA2,M_PL_RVU2,M_PL_RVUA2,M_PLIRDACC12,M_PLIRDACC22,M_PLIRDACS12,M_PLIRDACS22,M_PLIRDCUR1,M_PLIRDCUR2,M_PLIRDFPV12,M_PLIRDFPV22,M_RSKSECTION,M_TP_TYPE
66876375,3,MX 3.1,66876375,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD BL,0,0,-374542.7172,-374542.7172,0,0,0,0,0,0,0,0,-2500,-8.463251,-374342.7053,0,0,0,0,0,200.011946,CN1,30spaces,-374342.7053,0,-374542.7172,0,-374542.7172,0,0,0,0,0,356712.33,-429584.83,356712.33,-429584.83,CN1,CN1,3044110.15,-3418452.86,20spaces,11spaces
66876373,2,MX 2.1,66876373,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,374542.7172,374542.7172,0,0,0,0,0,0,0,0,-4610,-15.563666,374342.7053,374342.7053,0,0,0,0,-200.011946,CN1,30spaces,374342.7053,0,374542.7172,0,374542.7172,374542.7172,0,0,0,0,-356712.33,429584.83,-356712.33,429584.83,CN1,CN1,-3044110.15,3418452.86,20spaces,11spaces
66876373,2,MX 3.1,66876373,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD BL,0,0,374542.7172,374542.7172,0,0,0,0,0,0,0,0,-4000,-13.541202,374342.7053,0,0,0,0,0,-200.011946,CN1,30spaces,374342.7053,0,374542.7172,0,374542.7172,0,0,0,0,0,-356712.33,429584.83,-356712.33,429584.83,CN1,CN1,-3044110.15,3418452.86,20spaces,11spaces
67026156,68,MX 2.1,67026156,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,-202633.0387,-202633.0387,0,0,0,0,0,0,0,0,-2310,-7.636904,-202524.8294,-202524.8294,0,0,0,0,108.209362,CN1,30spaces,-202524.8294,0,-202633.0387,0,-202633.0387,-202633.0387,0,0,0,0,173267.12,-218010.7,173267.12,-218010.7,CN1,CN1,1522688.49,-1725213.32,20spaces,11spaces
67026156,68,MX 3.1,67026156,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD BL,0,0,-202633.0387,-202633.0387,0,0,0,0,0,0,0,0,-2000,-6.631029,-202524.8294,0,0,0,0,0,108.209362,CN1,30spaces,-202524.8294,0,-202633.0387,0,-202633.0387,0,0,0,0,0,173267.12,-218010.7,173267.12,-218010.7,CN1,CN1,1522688.49,-1725213.32,20spaces,11spaces
67228909,49,MX 2.1,67228909,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH FXD JM,0,0,806801.8886,806801.8886,0,0,0,0,0,0,0,0,-5028.78,-12.665454,806371.0432,806371.0432,0,0,0,0,-430.845423,CN1,30spaces,806371.0432,0,806801.8886,0,806801.8886,806801.8886,0,0,0,0,-100931.51,133639.62,-100931.51,133639.62,CN1,CN1,-5633153.56,6439524.6,20spaces,11spaces
67228909,49,MX 3.1,67228909,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH FXD JM,0,0,806801.8886,806801.8886,0,0,0,0,0,0,0,0,-4618.78,-11.660577,806371.0432,0,0,0,0,0,-430.845423,CN1,30spaces,806371.0432,0,806801.8886,0,806801.8886,0,0,0,0,0,-100931.51,133639.62,-100931.51,133639.62,CN1,CN1,-5633153.56,6439524.6,20spaces,11spaces
67228908,48,MX 2.1,67228908,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,394221.5251,394221.5251,0,0,0,0,0,0,0,0,-210,-0.514693,394011.0044,394011.0044,0,0,0,0,-210.520752,CN1,30spaces,394011.0044,0,394221.5251,0,394221.5251,394221.5251,0,0,0,0,-50630.14,66819.81,-50630.14,66819.81,CN1,CN1,-2825751.3,3219762.3,20spaces,11spaces
67228908,48,MX 3.1,67228908,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD BL,0,0,394221.5251,394221.5251,0,0,0,0,0,0,0,0,0,0,394011.0044,0,0,0,0,0,-210.520752,CN1,30spaces,394011.0044,0,394221.5251,0,394221.5251,0,0,0,0,0,-50630.14,66819.81,-50630.14,66819.81,CN1,CN1,-2825751.3,3219762.3,20spaces,11spaces
66876491,17,MX 2.1,66876491,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD KT,0,0,374542.7172,374542.7172,0,0,0,0,0,0,0,0,-610,-2.022464,374342.7053,374342.7053,0,0,0,0,-200.011946,CN1,30spaces,374342.7053,0,374542.7172,0,374542.7172,374542.7172,0,0,0,0,-356712.33,429584.83,-356712.33,429584.83,CN1,CN1,-3044110.15,3418452.86,20spaces,11spaces
66876491,17,MX 3.1,66876491,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD KT,0,0,374542.7172,374542.7172,0,0,0,0,0,0,0,0,0,0,374342.7053,0,0,0,0,0,-200.011946,CN1,30spaces,374342.7053,0,374542.7172,0,374542.7172,0,0,0,0,0,-356712.33,429584.83,-356712.33,429584.83,CN1,CN1,-3044110.15,3418452.86,20spaces,11spaces
67190580,58,MX 2.1,67190580,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,-579294.278,-579294.278,0,0,0,0,0,0,0,0,-4610,-13.261416,-578984.9253,-578984.9253,0,0,0,0,309.352633,CN1,30spaces,-578984.9253,0,-579294.278,0,-579294.278,-579294.278,0,0,0,0,277123.29,-368181.5,277123.29,-368181.5,CN1,CN1,2836121.86,-3415106.79,20spaces,11spaces
67190580,58,MX 3.1,67190580,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD BL,0,0,-579294.278,-579294.278,0,0,0,0,0,0,0,0,-4000,-11.544587,-578984.9253,0,0,0,0,0,309.352633,CN1,30spaces,-578984.9253,0,-579294.278,0,-579294.278,0,0,0,0,0,277123.29,-368181.5,277123.29,-368181.5,CN1,CN1,2836121.86,-3415106.79,20spaces,11spaces
66876409,9,MX 2.1,66876409,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,182358.8802,182358.8802,0,0,0,0,0,0,0,0,-1560,-5.259435,182261.4975,182261.4975,0,0,0,0,-97.382629,CN1,30spaces,182261.4975,0,182358.8802,0,182358.8802,182358.8802,0,0,0,0,-178931.51,214792.42,-178931.51,214792.42,CN1,CN1,-1526964.93,1709226.43,20spaces,11spaces
66876409,9,MX 3.1,66876409,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD BL,0,0,182358.8802,182358.8802,0,0,0,0,0,0,0,0,-1250,-4.231626,182261.4975,0,0,0,0,0,-97.382629,CN1,30spaces,182261.4975,0,182358.8802,0,182358.8802,0,0,0,0,0,-178931.51,214792.42,-178931.51,214792.42,CN1,CN1,-1526964.93,1709226.43,20spaces,11spaces
66876567,46,MX 2.1,66876567,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD KT,0,0,182358.8802,182358.8802,0,0,0,0,0,0,0,0,-310,-1.027809,182261.4975,182261.4975,0,0,0,0,-97.382629,CN1,30spaces,182261.4975,0,182358.8802,0,182358.8802,182358.8802,0,0,0,0,-178931.51,214792.42,-178931.51,214792.42,CN1,CN1,-1526964.93,1709226.43,20spaces,11spaces
66876567,46,MX 3.1,66876567,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD KT,0,0,182358.8802,182358.8802,0,0,0,0,0,0,0,0,0,0,182261.4975,0,0,0,0,0,-97.382629,CN1,30spaces,182261.4975,0,182358.8802,0,182358.8802,0,0,0,0,0,-178931.51,214792.42,-178931.51,214792.42,CN1,CN1,-1526964.93,1709226.43,20spaces,11spaces
67026183,71,MX 2.1,67026183,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD KT,0,0,597758.4329,597758.4329,0,0,0,0,0,0,0,0,-3773.64,-11.406749,597439.2201,597439.2201,0,0,0,0,-319.212794,CN1,30spaces,597439.2201,0,597758.4329,0,597758.4329,597758.4329,0,0,0,0,-93513.7,120433.98,-93513.7,120433.98,CN1,CN1,-4234562.93,4832002.15,20spaces,11spaces
67026183,71,MX 3.1,67026183,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD KT,0,0,597758.4329,597758.4329,0,0,0,0,0,0,0,0,-3463.64,-10.489944,597439.2201,0,0,0,0,0,-319.212794,CN1,30spaces,597439.2201,0,597758.4329,0,597758.4329,0,0,0,0,0,-93513.7,120433.98,-93513.7,120433.98,CN1,CN1,-4234562.93,4832002.15,20spaces,11spaces
66876440,13,MX 2.1,66876440,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,803209.9473,803209.9473,0,0,0,0,0,0,0,0,-12480.98,-42.181384,802781.02,802781.02,0,0,0,0,-428.927268,CN1,30spaces,802781.02,0,803209.9473,0,803209.9473,803209.9473,0,0,0,0,-383178.08,429584.83,-383178.08,429584.83,CN1,CN1,-15292974.49,16095755.51,20spaces,11spaces
66876440,13,MX 3.1,66876440,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD BL,0,0,803209.9473,803209.9473,0,0,0,0,0,0,0,0,-11470.98,-38.832715,802781.02,0,0,0,0,0,-428.927268,CN1,30spaces,802781.02,0,803209.9473,0,803209.9473,0,0,0,0,0,-383178.08,429584.83,-383178.08,429584.83,CN1,CN1,-15292974.49,16095755.51,20spaces,11spaces
67458126,66,MX 2.1,67458126,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD NH,0,0,44597.92144,44597.92144,0,0,0,0,0,0,0,0,-310,-0.57793,44574.10542,44574.10542,0,0,0,0,-23.816021,CN1,30spaces,44574.10542,0,44597.92144,0,44597.92144,44597.92144,0,0,0,0,107589.04,-127810.04,107589.04,-127810.04,CN1,CN1,1749657.78,-1705083.68,20spaces,11spaces
67458126,66,MX 3.1,67458126,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD NH,0,0,44597.92144,44597.92144,0,0,0,0,0,0,0,0,0,0,44574.10542,0,0,0,0,0,-23.816021,CN1,30spaces,44574.10542,0,44597.92144,0,44597.92144,0,0,0,0,0,107589.04,-127810.04,107589.04,-127810.04,CN1,CN1,1749657.78,-1705083.68,20spaces,11spaces
67063684,61,MX 2.1,67063684,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,-401640.5844,-401640.5844,0,0,0,0,0,0,0,0,-210,-0.606091,-401426.1017,-401426.1017,0,0,0,0,214.482651,CN1,30spaces,-401426.1017,0,-401640.5844,0,-401640.5844,-401640.5844,0,0,0,0,60558.9,-77156.34,60558.9,-77156.34,CN1,CN1,2818185.07,-3219611.17,20spaces,11spaces
67063684,61,MX 3.1,67063684,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD BL,0,0,-401640.5844,-401640.5844,0,0,0,0,0,0,0,0,0,0,-401426.1017,0,0,0,0,0,214.482651,CN1,30spaces,-401426.1017,0,-401640.5844,0,-401640.5844,0,0,0,0,0,60558.9,-77156.34,60558.9,-77156.34,CN1,CN1,2818185.07,-3219611.17,20spaces,11spaces
67458124,65,MX 2.1,67458124,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD NH,0,0,-192167.7683,-192167.7683,0,0,0,0,0,0,0,0,-6230.98,-12.494657,-192065.1476,-192065.1476,0,0,0,0,102.620736,CN1,30spaces,-192065.1476,0,-192167.7683,0,-192167.7683,-192167.7683,0,0,0,0,112767.12,-146207.65,112767.12,-146207.65,CN1,CN1,7866579.21,-8058644.35,20spaces,11spaces
67458124,65,MX 3.1,67458124,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD NH,0,0,-192167.7683,-192167.7683,0,0,0,0,0,0,0,0,-5720.98,-11.5064,-192065.1476,0,0,0,0,0,102.620736,CN1,30spaces,-192065.1476,0,-192167.7683,0,-192167.7683,0,0,0,0,0,112767.12,-146207.65,112767.12,-146207.65,CN1,CN1,7866579.21,-8058644.35,20spaces,11spaces
67458123,64,MX 2.1,67458123,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,-86434.69703,-86434.69703,0,0,0,0,0,0,0,0,-2499.26,-5.529064,-86388.53949,-86388.53949,0,0,0,0,46.157544,CN1,30spaces,-86388.53949,0,-86434.69703,0,-86434.69703,-86434.69703,0,0,0,0,50523.29,-60649.49,50523.29,-60649.49,CN1,CN1,3132206.03,-3218594.57,20spaces,11spaces
67458123,64,MX 3.1,67458123,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD BL,0,0,-86434.69703,-86434.69703,0,0,0,0,0,0,0,0,-2289.26,-5.106699,-86388.53949,0,0,0,0,0,46.157544,CN1,30spaces,-86388.53949,0,-86434.69703,0,-86434.69703,0,0,0,0,0,50523.29,-60649.49,50523.29,-60649.49,CN1,CN1,3132206.03,-3218594.57,20spaces,11spaces
67458122,63,MX 2.1,67458122,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,1795897.537,1795897.537,0,0,0,0,0,0,0,0,-3760,-7.562352,1794938.498,1794938.498,0,0,0,0,-959.0387,CN1,30spaces,1794938.498,0,1795897.537,0,1795897.537,1795897.537,0,0,0,0,-1791986.3,2274355.92,-1791986.3,2274355.92,CN1,CN1,-11943195.11,13738133.61,20spaces,11spaces
67458122,63,MX 3.1,67458122,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD BL,0,0,1795897.537,1795897.537,0,0,0,0,0,0,0,0,0,0,1794938.498,0,0,0,0,0,-959.0387,CN1,30spaces,1794938.498,0,1795897.537,0,1795897.537,0,0,0,0,0,-1791986.3,2274355.92,-1791986.3,2274355.92,CN1,CN1,-11943195.11,13738133.61,20spaces,11spaces
67263732,74,MX 2.1,67263732,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,937697.0077,937697.0077,0,0,0,0,0,0,0,0,-6279.07,-15.351972,937196.2621,937196.2621,0,0,0,0,-500.745561,CN1,30spaces,937196.2621,0,937697.0077,0,937697.0077,937697.0077,0,0,0,0,-123150.68,161145.04,-123150.68,161145.04,CN1,CN1,-7109575.36,8046771.62,20spaces,11spaces
67263732,74,MX 3.1,67263732,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD BL,0,0,937697.0077,937697.0077,0,0,0,0,0,0,0,0,-5769.07,-14.139534,937196.2621,0,0,0,0,0,-500.745561,CN1,30spaces,937196.2621,0,937697.0077,0,937697.0077,0,0,0,0,0,-123150.68,161145.04,-123150.68,161145.04,CN1,CN1,-7109575.36,8046771.62,20spaces,11spaces
67458119,62,MX 2.1,67458119,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,-1413308.596,-1413308.596,0,0,0,0,0,0,0,0,-12393.56,-26.986001,-1412553.866,-1412553.866,0,0,0,0,754.729939,CN1,30spaces,-1412553.866,0,-1413308.596,0,-1413308.596,-1413308.596,0,0,0,0,1179863.01,-1516237.28,1179863.01,-1516237.28,CN1,CN1,11873820.39,-13286374.26,20spaces,11spaces
67458119,62,MX 3.1,67458119,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD BL,0,0,-1413308.596,-1413308.596,0,0,0,0,0,0,0,0,-9383.56,-20.932097,-1412553.866,0,0,0,0,0,754.729939,CN1,30spaces,-1412553.866,0,-1413308.596,0,-1413308.596,0,0,0,0,0,1179863.01,-1516237.28,1179863.01,-1516237.28,CN1,CN1,11873820.39,-13286374.26,20spaces,11spaces
67263737,76,MX 2.1,67263737,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,1152772.051,1152772.051,0,0,0,0,0,0,0,0,-7534.64,-18.421916,1152156.451,1152156.451,0,0,0,0,-615.599157,CN1,30spaces,1152156.451,0,1152772.051,0,1152772.051,1152772.051,0,0,0,0,-147304.11,193374.05,-147304.11,193374.05,CN1,CN1,-8503969.49,9656125.94,20spaces,11spaces
67263737,76,MX 3.1,67263737,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD BL,0,0,1152772.051,1152772.051,0,0,0,0,0,0,0,0,-6924.64,-16.971745,1152156.451,0,0,0,0,0,-615.599157,CN1,30spaces,1152156.451,0,1152772.051,0,1152772.051,0,0,0,0,0,-147304.11,193374.05,-147304.11,193374.05,CN1,CN1,-8503969.49,9656125.94,20spaces,11spaces
67263736,75,MX 2.1,67263736,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,379668.0766,379668.0766,0,0,0,0,0,0,0,0,-2519.19,-6.158881,379465.3277,379465.3277,0,0,0,0,-202.748972,CN1,30spaces,379465.3277,0,379668.0766,0,379668.0766,379668.0766,0,0,0,0,-49180.82,64458.02,-49180.82,64458.02,CN1,CN1,-2839243.32,3218708.65,20spaces,11spaces
67263736,75,MX 3.1,67263736,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD BL,0,0,379668.0766,379668.0766,0,0,0,0,0,0,0,0,-2309.19,-5.659642,379465.3277,0,0,0,0,0,-202.748972,CN1,30spaces,379465.3277,0,379668.0766,0,379668.0766,0,0,0,0,0,-49180.82,64458.02,-49180.82,64458.02,CN1,CN1,-2839243.32,3218708.65,20spaces,11spaces
67263738,77,MX 2.1,67263738,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD KT,0,0,384257.3502,384257.3502,0,0,0,0,0,0,0,0,-2519.48,-6.159592,384052.1505,384052.1505,0,0,0,0,-205.199719,CN1,30spaces,384052.1505,0,384257.3502,0,384257.3502,384257.3502,0,0,0,0,-49101.37,64458.02,-49101.37,64458.02,CN1,CN1,-2834656.5,3218708.65,20spaces,11spaces
67263738,77,MX 3.1,67263738,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD KT,0,0,384257.3502,384257.3502,0,0,0,0,0,0,0,0,-2309.48,-5.660353,384052.1505,0,0,0,0,0,-205.199719,CN1,30spaces,384052.1505,0,384257.3502,0,384257.3502,0,0,0,0,0,-49101.37,64458.02,-49101.37,64458.02,CN1,CN1,-2834656.5,3218708.65,20spaces,11spaces
66876558,45,MX 2.1,66876558,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH FXD JM,0,0,-142262.235,-142262.235,0,0,0,0,0,0,0,0,-210,-0.696258,-142186.2647,-142186.2647,0,0,0,0,75.970364,CN1,30spaces,-142186.2647,0,-142262.235,0,-142262.235,-142262.235,0,0,0,0,77095.89,-85916.97,77095.89,-85916.97,CN1,CN1,3076964.84,-3219151.1,20spaces,11spaces
66876558,45,MX 3.1,66876558,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH FXD JM,0,0,-142262.235,-142262.235,0,0,0,0,0,0,0,0,0,0,-142186.2647,0,0,0,0,0,75.970364,CN1,30spaces,-142186.2647,0,-142262.235,0,-142262.235,0,0,0,0,0,77095.89,-85916.97,77095.89,-85916.97,CN1,CN1,3076964.84,-3219151.1,20spaces,11spaces
67263731,73,MX 2.1,67263731,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,937697.0077,937697.0077,0,0,0,0,0,0,0,0,-6279.07,-15.351972,937196.2621,937196.2621,0,0,0,0,-500.745561,CN1,30spaces,937196.2621,0,937697.0077,0,937697.0077,937697.0077,0,0,0,0,-123150.68,161145.04,-123150.68,161145.04,CN1,CN1,-7109575.36,8046771.62,20spaces,11spaces
67263731,73,MX 3.1,67263731,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD BL,0,0,937697.0077,937697.0077,0,0,0,0,0,0,0,0,-5769.07,-14.139534,937196.2621,0,0,0,0,0,-500.745561,CN1,30spaces,937196.2621,0,937697.0077,0,937697.0077,0,0,0,0,0,-123150.68,161145.04,-123150.68,161145.04,CN1,CN1,-7109575.36,8046771.62,20spaces,11spaces
67263730,72,MX 2.1,67263730,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD KT,0,0,-553664.336,-553664.336,0,0,0,0,0,0,0,0,-360,-0.882332,-553368.6702,-553368.6702,0,0,0,0,295.665824,CN1,30spaces,-553368.6702,0,-553664.336,0,-553664.336,-553664.336,0,0,0,0,117945.21,-167049.53,117945.21,-167049.53,CN1,CN1,2772826.83,-3326195.5,20spaces,11spaces
67263730,72,MX 3.1,67263730,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD KT,0,0,-553664.336,-553664.336,0,0,0,0,0,0,0,0,0,0,-553368.6702,0,0,0,0,0,295.665824,CN1,30spaces,-553368.6702,0,-553664.336,0,-553664.336,0,0,0,0,0,117945.21,-167049.53,117945.21,-167049.53,CN1,CN1,2772826.83,-3326195.5,20spaces,11spaces
66876433,12,MX 2.1,66876433,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,367142.9341,367142.9341,0,0,0,0,0,0,0,0,-6243.31,-21.09989,366946.8738,366946.8738,0,0,0,0,-196.06034,CN1,30spaces,366946.8738,0,367142.9341,0,367142.9341,367142.9341,0,0,0,0,-192452.05,214792.42,-192452.05,214792.42,CN1,CN1,-7680930.88,8047877.75,20spaces,11spaces
66876433,12,MX 3.1,66876433,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD BL,0,0,367142.9341,367142.9341,0,0,0,0,0,0,0,0,-5733.31,-19.408978,366946.8738,0,0,0,0,0,-196.06034,CN1,30spaces,366946.8738,0,367142.9341,0,367142.9341,0,0,0,0,0,-192452.05,214792.42,-192452.05,214792.42,CN1,CN1,-7680930.88,8047877.75,20spaces,11spaces
67228920,55,MX 2.1,67228920,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,304478.3011,304478.3011,0,0,0,0,0,0,0,0,-310,-0.759785,304315.7047,304315.7047,0,0,0,0,-162.5964,CN1,30spaces,304315.7047,0,304478.3011,0,304478.3011,304478.3011,0,0,0,0,-117945.21,167049.53,-117945.21,167049.53,CN1,CN1,-1407607.86,1711923.57,20spaces,11spaces
67228920,55,MX 3.1,67228920,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD BL,0,0,304478.3011,304478.3011,0,0,0,0,0,0,0,0,0,0,304315.7047,0,0,0,0,0,-162.5964,CN1,30spaces,304315.7047,0,304478.3011,0,304478.3011,0,0,0,0,0,-117945.21,167049.53,-117945.21,167049.53,CN1,CN1,-1407607.86,1711923.57,20spaces,11spaces
67026175,70,MX 2.1,67026175,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD KT,0,0,-193549.7898,-193549.7898,0,0,0,0,0,0,0,0,-310,-0.938863,-193446.4311,-193446.4311,0,0,0,0,103.358758,CN1,30spaces,-193446.4311,0,-193549.7898,0,-193549.7898,-193549.7898,0,0,0,0,162410.96,-213068.64,162410.96,-213068.64,CN1,CN1,1531336.01,-1724782.44,20spaces,11spaces
67026175,70,MX 3.1,67026175,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD KT,0,0,-193549.7898,-193549.7898,0,0,0,0,0,0,0,0,0,0,-193446.4311,0,0,0,0,0,103.358758,CN1,30spaces,-193446.4311,0,-193549.7898,0,-193549.7898,0,0,0,0,0,162410.96,-213068.64,162410.96,-213068.64,CN1,CN1,1531336.01,-1724782.44,20spaces,11spaces
66876547,44,MX 2.1,66876547,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD KT,0,0,-187271.3586,-187271.3586,0,0,0,0,0,0,0,0,-310,-1.027809,-187171.3526,-187171.3526,0,0,0,0,100.005973,CN1,30spaces,-187171.3526,0,-187271.3586,0,-187271.3586,-187271.3586,0,0,0,0,178356.16,-214792.42,178356.16,-214792.42,CN1,CN1,1522055.08,-1709226.43,20spaces,11spaces
66876547,44,MX 3.1,66876547,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD KT,0,0,-187271.3586,-187271.3586,0,0,0,0,0,0,0,0,0,0,-187171.3526,0,0,0,0,0,100.005973,CN1,30spaces,-187171.3526,0,-187271.3586,0,-187271.3586,0,0,0,0,0,178356.16,-214792.42,178356.16,-214792.42,CN1,CN1,1522055.08,-1709226.43,20spaces,11spaces
67263741,78,MX 2.1,67263741,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD KT,0,0,949170.1916,949170.1916,0,0,0,0,0,0,0,0,-6282.96,-15.361506,948663.3192,948663.3192,0,0,0,0,-506.872429,CN1,30spaces,948663.3192,0,949170.1916,0,949170.1916,949170.1916,0,0,0,0,-122952.05,161145.04,-122952.05,161145.04,CN1,CN1,-7098108.3,8046771.62,20spaces,11spaces
67263741,78,MX 3.1,67263741,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD KT,0,0,949170.1916,949170.1916,0,0,0,0,0,0,0,0,-5772.96,-14.149068,948663.3192,0,0,0,0,0,-506.872429,CN1,30spaces,948663.3192,0,949170.1916,0,949170.1916,0,0,0,0,0,-122952.05,161145.04,-122952.05,161145.04,CN1,CN1,-7098108.3,8046771.62,20spaces,11spaces
66876582,26,MX 2.1,66876582,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,182358.8802,182358.8802,0,0,0,0,0,0,0,0,-310,-1.027809,182261.4975,182261.4975,0,0,0,0,-97.382629,CN1,30spaces,182261.4975,0,182358.8802,0,182358.8802,182358.8802,0,0,0,0,-178931.51,214792.42,-178931.51,214792.42,CN1,CN1,-1526964.93,1709226.43,20spaces,11spaces
